,episode,iteration,epReward,Number of Balls
1969,1969.0,1.0,3.481993873206136,2405.0
1979,109.0,18.0,3.984881928301897,620.0
1989,1989.0,1.0,4.298221086820003,2405.0
1999,199.0,10.0,4.186347253681842,590.0
2009,669.0,3.0,3.4598508091395836,1565.0
2019,1009.0,2.0,3.996907104053951,1850.0
2029,289.0,7.0,3.868177807736301,1010.0
2039,119.0,17.0,4.16011375568197,695.0
2049,409.0,5.0,4.411810471089378,1235.0
2059,1029.0,2.0,4.3707860302471655,1865.0
2069,229.0,9.0,3.502791337631559,875.0
2079,129.0,16.0,4.315704152057702,680.0
2089,109.0,19.0,4.01438728473158,575.0
2099,139.0,15.0,3.9919082625181477,860.0
2109,2109.0,1.0,4.370371682852552,2510.0
2119,529.0,4.0,4.189114066540483,1340.0
2129,709.0,3.0,3.9041192184104934,1595.0
2139,1069.0,2.0,4.5306108800655975,1895.0
2149,429.0,5.0,4.495985362211299,1280.0
2159,119.0,18.0,3.744050807386088,650.0
2169,309.0,7.0,3.557199646189371,1025.0
2179,1089.0,2.0,4.124500429576976,1925.0
2189,729.0,3.0,3.940950252260868,1610.0
2199,199.0,11.0,4.18704735661468,785.0
2209,129.0,17.0,4.374420240855147,695.0
2219,369.0,6.0,4.286937980229016,1220.0
2229,2229.0,1.0,4.568260575006836,2600.0
2239,139.0,16.0,4.007681839312742,710.0
2249,149.0,15.0,4.505673066916096,860.0
2259,1129.0,2.0,3.585459290639738,1970.0
2269,2269.0,1.0,3.952137721423451,2600.0
2279,119.0,19.0,4.518280434813687,590.0
2289,2289.0,1.0,4.074358913730794,2615.0
2299,229.0,10.0,4.419580842845252,650.0
2309,209.0,11.0,3.6923762045308957,785.0
2319,289.0,8.0,4.191138120607985,935.0
2329,2329.0,1.0,4.2961376358101315,2660.0
2339,129.0,18.0,4.388339856315044,680.0
2349,469.0,5.0,3.8658583494888257,1325.0
2359,589.0,4.0,3.8868313730168227,1385.0
2369,789.0,3.0,3.8639925930387817,1700.0
2379,139.0,17.0,4.060509490915566,695.0
2389,2389.0,1.0,4.646753832144251,2720.0
2399,149.0,16.0,4.248049346895318,740.0
2409,2409.0,1.0,4.327915878741235,2720.0
2419,219.0,11.0,4.382145402017115,785.0
2429,269.0,9.0,3.970972980618847,935.0
2439,609.0,4.0,4.334272177659106,1415.0
2449,349.0,7.0,4.42432626677984,1025.0
2459,409.0,6.0,3.9116175518654206,1265.0
2469,129.0,19.0,4.397682970296103,605.0
2479,309.0,8.0,3.5913834429066016,965.0
2489,829.0,3.0,3.4494256444288656,1715.0
2499,249.0,10.0,4.374116956357885,665.0
2509,2509.0,1.0,4.338142643681063,2735.0
2519,139.0,18.0,4.470152441968204,695.0
2529,229.0,11.0,3.262979982991016,815.0
2539,1269.0,2.0,4.179578847666909,2135.0
2549,149.0,17.0,4.310427170934434,710.0
2559,159.0,16.0,4.709389748149693,740.0
2569,2569.0,1.0,4.055849651284352,2810.0
2579,429.0,6.0,4.224769101358706,1295.0
2589,369.0,7.0,4.159162724256715,1055.0
2599,199.0,13.0,4.119444560193627,800.0
2609,289.0,9.0,4.121887710216081,950.0
2619,1309.0,2.0,3.1624878361903432,2180.0
2629,2629.0,1.0,4.041588378797833,2870.0
2639,219.0,12.0,4.086317357784393,875.0
2649,529.0,5.0,3.84515853328035,1400.0
2659,139.0,19.0,4.32796592956886,635.0
2669,889.0,3.0,4.627712158051699,1790.0
2679,669.0,4.0,3.8986751991325566,1475.0
2689,2689.0,1.0,3.968936953170405,2915.0
2699,149.0,18.0,4.271895981215538,710.0
2709,2709.0,1.0,4.456523966308426,2915.0
2719,159.0,17.0,4.708541961403792,725.0
2729,209.0,13.0,4.335497304952912,830.0
2739,1369.0,2.0,3.559256504248558,2240.0
2749,249.0,11.0,4.3753350311301205,830.0
2759,229.0,12.0,3.966432034434335,875.0
2769,2769.0,1.0,4.6617628619288025,2960.0
2779,1389.0,2.0,3.840348332839457,2255.0
2789,309.0,9.0,4.030592973152821,1010.0
2799,199.0,14.0,3.7482122987728035,800.0
2809,2809.0,1.0,4.504362487704889,3005.0
2819,469.0,6.0,4.108973743858023,1325.0
2829,2829.0,1.0,4.478260156222762,3035.0
2839,709.0,4.0,4.030591416475962,1550.0
2849,149.0,19.0,4.213935053116244,665.0
2859,219.0,13.0,4.208450634496094,860.0
2869,409.0,7.0,3.0326813485422175,1115.0
2879,159.0,18.0,4.425742191994933,710.0
2889,169.0,17.0,3.4998232709789123,725.0
2899,289.0,10.0,4.208401041311497,710.0
2909,969.0,3.0,3.9068064746086435,1835.0
2919,729.0,4.0,4.03452907586651,1565.0
2929,2929.0,1.0,4.462092294791185,3080.0
2939,209.0,14.0,3.696239824623307,815.0
2949,589.0,5.0,3.473630608663014,1460.0
2959,369.0,8.0,4.024795227552538,1100.0
2969,269.0,11.0,3.9548813001544705,845.0
2979,1489.0,2.0,3.7110527951416046,2360.0
2989,229.0,13.0,4.47076119255672,860.0
2999,199.0,15.0,4.107972778602745,920.0
3009,429.0,7.0,3.9133510537010685,1130.0
3019,1509.0,2.0,3.95328945168113,2360.0
3029,1009.0,3.0,4.134213650362467,1850.0
3039,159.0,19.0,4.636672733499468,695.0
3049,609.0,5.0,4.295080625684658,1460.0
3059,169.0,18.0,4.6666090272501135,710.0
3069,3069.0,1.0,4.392479532255132,3185.0
3079,219.0,14.0,3.8346406111204505,830.0
3089,1029.0,3.0,3.917212926623097,1910.0
3099,309.0,10.0,3.5702847162089917,725.0
3109,3109.0,1.0,4.00763090044607,3185.0
3119,239.0,13.0,3.620613647680825,890.0
3129,3129.0,1.0,3.8919090275451014,3200.0
3139,1569.0,2.0,4.371606998920605,2375.0
3149,209.0,15.0,3.878289115289635,920.0
3159,789.0,4.0,4.423126428754327,1655.0
3169,3169.0,1.0,4.458470877229704,3215.0
3179,529.0,6.0,4.249307368835666,1370.0
3189,289.0,11.0,4.299139378276777,860.0
3199,199.0,16.0,3.6976416925521587,800.0
3209,1069.0,3.0,4.173190889092778,1955.0
3219,229.0,14.0,3.8149338006659272,845.0
3229,169.0,19.0,3.748089182785608,695.0
3239,179.0,18.0,4.259769346348889,710.0
3249,249.0,13.0,3.5693492090205856,950.0
3259,1629.0,2.0,4.4734676488023375,2420.0
3269,1089.0,3.0,4.384098919790132,1955.0
3279,409.0,8.0,4.679904619136416,1145.0
