,episode,iteration,epReward,Number of Balls
1859,309.0,6.0,3.4265098129525566,980.0
1869,109.0,17.0,3.6337896985000535,545.0
1879,469.0,4.0,3.1253215009521735,1250.0
1889,209.0,9.0,2.974620081269503,815.0
1899,99.0,19.0,3.7020856443384345,545.0
1909,1909.0,1.0,4.53234122538153,2225.0
1919,119.0,16.0,3.3017464028651107,635.0
1929,1929.0,1.0,4.6109902279856705,2225.0
1939,969.0,2.0,4.365897151433003,1550.0
1949,129.0,15.0,3.385518300130029,560.0
1959,139.0,14.0,3.0293255417945293,650.0
1969,1969.0,1.0,4.565410200518636,2270.0
1979,109.0,18.0,3.2297921248299177,620.0
1989,1989.0,1.0,4.546651714575571,2285.0
1999,199.0,10.0,3.9228081394001983,740.0
2009,669.0,3.0,3.85901586509254,1550.0
2019,1009.0,2.0,4.2006401197399486,1580.0
2029,289.0,7.0,2.3754956843342625,1100.0
2039,119.0,17.0,4.311559550767728,605.0
2049,409.0,5.0,1.6812350183681142,1325.0
2059,1029.0,2.0,4.690182986951963,1580.0
2069,229.0,9.0,2.8595851490957522,845.0
2079,129.0,16.0,3.7611194892860955,650.0
2089,109.0,19.0,3.5911658186672906,575.0
2099,139.0,15.0,3.8074555482900103,605.0
2109,2109.0,1.0,4.630129268640287,2375.0
2119,529.0,4.0,3.465181741095499,1325.0
2129,709.0,3.0,4.58654209546687,1580.0
2139,1069.0,2.0,3.6920479504368537,1595.0
2149,429.0,5.0,2.500041695844776,1355.0
2159,119.0,18.0,3.8198382001179243,635.0
2169,309.0,7.0,3.9638264027953927,1190.0
2179,1089.0,2.0,4.349514632308366,1595.0
2189,729.0,3.0,3.833652472339011,1580.0
2199,199.0,11.0,4.182351117036692,665.0
2209,129.0,17.0,3.2628827003025207,635.0
2219,369.0,6.0,3.423125566380346,1160.0
2229,2229.0,1.0,4.531372630241062,2420.0
2239,139.0,16.0,3.833867258599275,650.0
2249,149.0,15.0,4.230879981067918,620.0
2259,1129.0,2.0,4.759398678372261,1625.0
2269,2269.0,1.0,4.586494584967225,2450.0
2279,119.0,19.0,4.062265813140503,575.0
2289,2289.0,1.0,4.483130266165306,2480.0
2299,229.0,10.0,4.292089430849221,830.0
2309,209.0,11.0,3.939421198783627,695.0
2319,289.0,8.0,3.8881735558558836,950.0
2329,2329.0,1.0,4.675339042546167,2555.0
2339,129.0,18.0,2.9496709772176577,635.0
2349,469.0,5.0,3.9153638914897586,1430.0
2359,589.0,4.0,4.115675944818852,1370.0
2369,789.0,3.0,4.371973710008913,1655.0
2379,139.0,17.0,2.8841573321618075,665.0
2389,2389.0,1.0,4.54852562098818,2660.0
2399,149.0,16.0,3.7603615281550926,680.0
2409,2409.0,1.0,4.67173267681508,2690.0
2419,219.0,11.0,3.5919821812824475,710.0
2429,269.0,9.0,3.006604097470398,965.0
2439,609.0,4.0,4.068975988229525,1400.0
2449,349.0,7.0,4.258769124497863,1235.0
2459,409.0,6.0,3.8455999540432604,1220.0
2469,129.0,19.0,3.6038816126117608,605.0
2479,309.0,8.0,4.034289301567819,980.0
2489,829.0,3.0,4.558317028909375,1655.0
2499,249.0,10.0,3.044774414743455,845.0
2509,2509.0,1.0,4.701935370773555,2825.0
2519,139.0,18.0,4.206764281560364,665.0
2529,229.0,11.0,3.702223921251883,785.0
2539,1269.0,2.0,4.288571664080788,1745.0
2549,149.0,17.0,2.7084777495162937,665.0
2559,159.0,16.0,3.565289707226495,725.0
2569,2569.0,1.0,4.464544820733035,2930.0
2579,429.0,6.0,3.857168679009944,1325.0
2589,369.0,7.0,3.9485828583901803,1235.0
2599,199.0,13.0,3.9801073958186963,740.0
2609,289.0,9.0,2.6824905623061506,980.0
2619,1309.0,2.0,4.5745031083713315,1760.0
2629,2629.0,1.0,4.245303047908102,3050.0
2639,219.0,12.0,4.104053173816131,815.0
2649,529.0,5.0,2.6393762516854755,1490.0
2659,139.0,19.0,3.7272741845771513,605.0
2669,889.0,3.0,4.587723469403672,1685.0
2679,669.0,4.0,3.6516749071020373,1445.0
2689,2689.0,1.0,4.6277938575600555,3095.0
2699,149.0,18.0,3.8276774327948138,695.0
2709,2709.0,1.0,4.721412388421255,3095.0
2719,159.0,17.0,3.5562140960045383,710.0
2729,209.0,13.0,2.5001433507053448,755.0
2739,1369.0,2.0,4.416668305886839,1835.0
2749,249.0,11.0,3.1114925665311297,875.0
2759,229.0,12.0,3.838839581131552,830.0
2769,2769.0,1.0,4.702760652934422,3125.0
2779,1389.0,2.0,4.698942157213253,1865.0
2789,309.0,9.0,3.7131597111419903,995.0
2799,199.0,14.0,2.732311744796568,785.0
2809,2809.0,1.0,4.54089601974562,3140.0
2819,469.0,6.0,3.893527396150134,1415.0
2829,2829.0,1.0,3.17749805961271,3170.0
2839,709.0,4.0,3.954996341198824,1490.0
2849,149.0,19.0,3.633589658187069,680.0
2859,219.0,13.0,4.010804254517483,785.0
2869,409.0,7.0,3.9965783048160226,1310.0
2879,159.0,18.0,2.8654024192677148,725.0
2889,169.0,17.0,3.2700336846659397,740.0
2899,289.0,10.0,3.648670971896628,875.0
2909,969.0,3.0,4.717622936619342,1715.0
2919,729.0,4.0,4.084511491252395,1490.0
2929,2929.0,1.0,4.65322682459281,3275.0
2939,209.0,14.0,3.8762472666628742,815.0
2949,589.0,5.0,4.223647075048607,1520.0
2959,369.0,8.0,3.5446151084742805,1130.0
2969,269.0,11.0,3.5291881327536405,875.0
2979,1489.0,2.0,4.319946024257357,2045.0
2989,229.0,13.0,3.7127693624730185,815.0
2999,199.0,15.0,3.534065741856837,740.0
3009,429.0,7.0,3.9793404978634994,1325.0
3019,1509.0,2.0,3.7115658262332687,2105.0
3029,1009.0,3.0,4.662811481317564,1745.0
3039,159.0,19.0,3.6769615030830267,695.0
3049,609.0,5.0,2.806327016962165,1535.0
3059,169.0,18.0,3.1289734715878956,725.0
3069,3069.0,1.0,4.768336525626122,3350.0
3079,219.0,14.0,3.645706278931284,845.0
3089,1029.0,3.0,4.654411701482642,1805.0
3099,309.0,10.0,3.4866190576908345,875.0
3109,3109.0,1.0,4.721755759838601,3380.0
3119,239.0,13.0,4.006659725284838,845.0
3129,3129.0,1.0,4.603042214804685,3380.0
3139,1569.0,2.0,4.73109853404259,2135.0
3149,209.0,15.0,3.667307246657507,755.0
3159,789.0,4.0,4.239678602405514,1505.0
3169,3169.0,1.0,4.8610822068990975,3380.0
3179,529.0,6.0,4.169709100218623,1490.0
3189,289.0,11.0,3.1796392655361094,890.0
3199,199.0,16.0,3.5566151838275797,815.0
3209,1069.0,3.0,4.664913968178385,1805.0
3219,229.0,14.0,3.332012528120657,875.0
3229,169.0,19.0,3.4857548955195035,710.0
3239,179.0,18.0,3.456916933611096,740.0
3249,249.0,13.0,4.271186981177718,860.0
3259,1629.0,2.0,4.564296621679814,2210.0
3269,1089.0,3.0,4.699399555596006,1805.0
3279,409.0,8.0,3.6151962125886827,1145.0
3289,469.0,7.0,4.502953329913901,1370.0
3299,219.0,15.0,3.7477448182401054,815.0
3309,3309.0,1.0,4.766527504673254,3410.0
3319,829.0,4.0,4.434886746337914,1535.0
3329,369.0,9.0,3.761120642085555,1205.0
3339,1669.0,2.0,4.254672077872488,2300.0
3349,669.0,5.0,3.675275823463771,1580.0
3359,209.0,16.0,3.4904892031974906,815.0
3369,3369.0,1.0,4.424004929810451,3410.0
3379,259.0,13.0,3.556928822990006,860.0
3389,1129.0,3.0,4.204904979314964,1805.0
3399,199.0,17.0,3.4661480781377585,830.0
3409,309.0,11.0,3.612937808509106,905.0
3419,179.0,19.0,3.658456981600085,740.0
3429,489.0,7.0,2.704210686723382,1385.0
3439,429.0,8.0,3.592320136895279,1220.0
3449,229.0,15.0,3.203000921586436,815.0
3459,1729.0,2.0,4.806327421606475,2345.0
3469,3469.0,1.0,4.642984782307788,3455.0
3479,289.0,12.0,4.180233341819978,875.0
3489,3489.0,1.0,4.544427057604851,3470.0
3499,249.0,14.0,1.940069722114496,875.0
3509,269.0,13.0,3.486879806694155,860.0
3519,219.0,16.0,3.6799196321372567,860.0
3529,3529.0,1.0,4.493465044854286,3485.0
3539,589.0,6.0,3.7078848236251862,1580.0
3549,709.0,5.0,4.331268277105118,1640.0
3559,889.0,4.0,4.601604298427745,1580.0
3569,209.0,17.0,3.8689737837672555,890.0
3579,1789.0,2.0,4.640110537333119,2390.0
3589,3589.0,1.0,4.706767558119292,3515.0
3599,199.0,18.0,3.011654204673068,815.0
3609,189.0,19.0,2.9328081691272367,770.0
3619,1809.0,2.0,4.688765682660716,2420.0
3629,329.0,11.0,3.7359316037874652,935.0
3639,259.0,14.0,3.650673395937904,905.0
3649,729.0,5.0,3.603205164712464,1670.0
3659,609.0,6.0,3.882614827659829,1610.0
3669,3669.0,1.0,4.536331739840516,3575.0
3679,229.0,16.0,3.364155354485538,875.0
3689,409.0,9.0,3.8415733029234906,1295.0
3699,369.0,10.0,4.112865466852942,995.0
3709,529.0,7.0,4.181706845887511,1430.0
3719,309.0,12.0,3.56864942215336,920.0
3729,3729.0,1.0,4.655435248374779,3575.0
3739,219.0,17.0,3.741219049760926,890.0
3749,249.0,15.0,3.5442790564348448,845.0
3759,469.0,8.0,4.271081938548113,1325.0
3769,289.0,13.0,3.526132849376963,905.0
3779,209.0,18.0,2.7324323016930556,845.0
3789,3789.0,1.0,4.7262173938882945,3575.0
3799,199.0,19.0,2.871179510757777,800.0
3809,1269.0,3.0,4.604922328656846,1835.0
3819,1909.0,2.0,4.583177301546341,2450.0
3829,3829.0,1.0,4.657043714395349,3590.0
3839,239.0,16.0,3.8817833942739233,905.0
3849,349.0,11.0,3.78825145817849,995.0
3859,1929.0,2.0,4.72070970713254,2450.0
3869,429.0,9.0,2.973290004687551,1295.0
3879,969.0,4.0,4.398803196821135,1670.0
3889,3889.0,1.0,4.712022524269916,3605.0
3899,259.0,15.0,3.0071869941319846,845.0
3909,229.0,17.0,3.9885169173620367,920.0
3919,279.0,14.0,3.277797332581851,950.0
3929,1309.0,3.0,4.435828787758386,1850.0
3939,1969.0,2.0,4.461147432583957,2510.0
3949,789.0,5.0,3.68271035678264,1700.0
3959,219.0,18.0,2.9018064386440288,890.0
3969,3969.0,1.0,4.701601571380386,3650.0
3979,1989.0,2.0,4.80353500226821,2555.0
3989,209.0,19.0,2.6522477889524922,815.0
3999,249.0,16.0,2.940082232752588,920.0
4009,4009.0,1.0,4.548126154265172,3680.0
4019,669.0,6.0,3.76932401034648,1655.0
4029,309.0,13.0,4.2585772947464555,920.0
4039,1009.0,4.0,4.551942082930913,1685.0
4049,269.0,15.0,3.55697085417389,860.0
4059,289.0,14.0,4.208677737655014,965.0
4069,369.0,11.0,3.6161739482394935,1040.0
4079,239.0,17.0,3.4673882789981545,920.0
4089,4089.0,1.0,4.647178311978779,3695.0
4099,409.0,10.0,3.4141392439163907,1040.0
4109,1369.0,3.0,2.6770790974296443,1865.0
4119,1029.0,4.0,4.191698003269388,1685.0
4129,589.0,7.0,4.286510292447938,1490.0
4139,229.0,18.0,4.3034411099685865,935.0
4149,829.0,5.0,3.9042291186830935,1715.0
4159,259.0,16.0,3.06669138436369,935.0
4169,1389.0,3.0,4.218314298710901,1865.0
4179,219.0,19.0,4.028781743865234,830.0
4189,4189.0,1.0,4.572871454472629,3740.0
4199,279.0,15.0,3.2719111678598862,905.0
4209,4209.0,1.0,4.689508236979793,3755.0
4219,2109.0,2.0,4.4090646743047754,2600.0
4229,469.0,9.0,3.382426263303276,1325.0
4239,529.0,8.0,4.289169430453982,1400.0
4249,249.0,17.0,3.707641876592917,920.0
4259,709.0,6.0,3.786331036626109,1670.0
4269,609.0,7.0,3.668353633937078,1490.0
4279,1069.0,4.0,3.4553379231806787,1685.0
4289,329.0,13.0,4.272630549295035,950.0
4299,429.0,10.0,3.779101984006642,1085.0
4309,4309.0,1.0,4.472086098258825,3770.0
4319,239.0,18.0,4.159319015811996,950.0
4329,4329.0,1.0,4.831351575290819,3770.0
4339,309.0,14.0,3.4810670442887712,1010.0
4349,289.0,15.0,3.13316122599569,905.0
4359,1089.0,4.0,4.660220922691402,1685.0
4369,229.0,19.0,3.8356938568462855,830.0
4379,729.0,6.0,4.131147652235003,1670.0
4389,4389.0,1.0,4.792119952204226,3800.0
4399,399.0,11.0,4.253513086064817,1100.0
4409,489.0,9.0,3.396046550683574,1370.0
4419,259.0,17.0,3.57179301381994,965.0
4429,4429.0,1.0,4.800152136815137,3815.0
4439,369.0,12.0,3.1002877045550954,1070.0
4449,889.0,5.0,3.6058103542707016,1745.0
4459,2229.0,2.0,4.573450452611105,2645.0
4469,1489.0,3.0,4.325697650515016,1880.0
4479,279.0,16.0,2.735478357634677,995.0
4489,4489.0,1.0,4.740028667355943,3830.0
4499,249.0,18.0,4.212316243326319,950.0
4509,409.0,11.0,3.7790780043897207,1115.0
4519,1129.0,4.0,4.334535474866504,1685.0
4529,1509.0,3.0,3.8144206346781444,1880.0
4539,2269.0,2.0,4.6454013954411675,2645.0
4549,349.0,13.0,4.135091416870547,1025.0
4559,239.0,19.0,3.3282325063937184,860.0
4569,4569.0,1.0,4.834059885071769,3860.0
4579,2289.0,2.0,4.760088749910067,2675.0
4589,269.0,17.0,3.155073538992959,1010.0
4599,459.0,10.0,4.1165202027600865,1160.0
4609,4609.0,1.0,4.711841082545415,3890.0
4619,329.0,14.0,4.011226799246109,1040.0
4629,4629.0,1.0,4.790581702743437,3905.0
4639,289.0,16.0,3.217986722177214,1040.0
4649,309.0,15.0,3.2555434383210304,950.0
4659,2329.0,2.0,4.7503950909322645,2690.0
4669,4669.0,1.0,4.06184101826031,3905.0
4679,259.0,18.0,3.3657599222303904,965.0
4689,669.0,7.0,4.350925508396897,1565.0
4699,469.0,10.0,3.27216939592404,1175.0
4709,1569.0,3.0,4.662708896921956,1895.0
4719,589.0,8.0,3.483761030541577,1445.0
4729,429.0,11.0,3.7604243422995336,1145.0
4739,789.0,6.0,4.294632594192482,1730.0
4749,249.0,19.0,3.7220529267823537,920.0
4759,279.0,17.0,4.182046414989862,1040.0
4769,529.0,9.0,3.090005310300122,1415.0
4779,2389.0,2.0,4.682920680086934,2705.0
4789,4789.0,1.0,4.760606204094746,3980.0
4799,299.0,16.0,3.3781786807926615,1100.0
4809,369.0,13.0,2.8534010101111598,1055.0
4819,2409.0,2.0,4.705027730404547,2735.0
4829,689.0,7.0,4.4701954048644845,1580.0
4839,439.0,11.0,3.7267171094825637,1190.0
4849,969.0,5.0,4.115509115538396,1805.0
4859,269.0,18.0,3.779496951369753,1010.0
4869,4869.0,1.0,4.771262402128538,3995.0
4879,609.0,8.0,3.6947461185201362,1445.0
4889,1629.0,3.0,3.3972568377599437,1925.0
4899,349.0,14.0,3.2951490787449544,1085.0
4909,4909.0,1.0,4.502306526325615,4010.0
4919,409.0,12.0,3.726324750493566,1175.0
4929,289.0,17.0,3.59655766788656,1070.0
4939,259.0,19.0,3.6659459354432835,1010.0
4949,329.0,15.0,2.9923554550762406,1040.0
4959,309.0,16.0,3.1511003697193978,1100.0
4969,709.0,7.0,3.8736123810627827,1595.0
4979,829.0,6.0,4.481233397808533,1745.0
4989,4989.0,1.0,4.356674337098388,4025.0
4999,499.0,10.0,3.3771915835790107,1250.0
5009,1669.0,3.0,4.353402450311641,1955.0
5019,2509.0,2.0,4.691151635671472,2780.0
5039,279.0,18.0,4.220822420046664,1040.0
5049,1009.0,5.0,3.7715051592800943,1820.0
5059,459.0,11.0,4.1923800152201425,1220.0
5069,389.0,13.0,3.686041906342769,1160.0
5079,1269.0,4.0,4.371865329940241,1745.0
5099,299.0,17.0,3.7156539884362516,1085.0
5109,729.0,7.0,4.46695794686503,1595.0
5119,319.0,16.0,3.7676117478790387,1100.0
5129,269.0,19.0,3.2833131200695673,1025.0
5139,2569.0,2.0,4.746856558542094,2780.0
5149,1029.0,5.0,3.5442598392510494,1835.0
5159,429.0,12.0,3.721321223908869,1205.0
5169,469.0,11.0,3.3536902122318395,1265.0
5179,369.0,14.0,4.0115381550006965,1115.0
5189,1729.0,3.0,4.497093960287742,1970.0
5199,399.0,13.0,3.163244446957759,1175.0
5219,289.0,18.0,4.15126136313084,1055.0
5239,1309.0,4.0,4.34073651239495,1790.0
5249,349.0,15.0,3.7115347399493404,1070.0
5259,2629.0,2.0,4.795126801522009,2825.0
5269,309.0,17.0,4.182655527201854,1085.0
5279,329.0,16.0,2.6068787409928653,1130.0
5299,529.0,10.0,4.612367179619883,1310.0
5309,589.0,9.0,3.0931917423339135,1445.0
5319,279.0,19.0,3.1006388120946693,1025.0
5329,409.0,13.0,4.199383469717117,1175.0
5339,889.0,6.0,4.527604642737112,1760.0
5349,1069.0,5.0,4.152954080837533,1865.0
5359,669.0,8.0,4.010308876894409,1550.0
5369,1789.0,3.0,4.501557138913111,2015.0
5379,2689.0,2.0,4.725022067574141,2840.0
5389,489.0,11.0,2.8136369987458876,1310.0
5399,299.0,18.0,3.814917734540974,1070.0
5419,2709.0,2.0,4.829655055102089,2870.0
5429,1809.0,3.0,4.086518371924057,2030.0
5439,319.0,17.0,3.836038271719566,1085.0
5449,1089.0,5.0,4.010439022538318,1865.0
5459,389.0,14.0,3.526396472483587,1145.0
5479,1369.0,4.0,4.59259620777739,1790.0
5489,609.0,9.0,3.0524949359320703,1445.0
5499,499.0,11.0,3.798068594052984,1340.0
5509,289.0,19.0,4.140440522089649,1055.0
5519,459.0,12.0,3.8372550155778096,1205.0
5529,789.0,7.0,4.416377302801067,1640.0
5539,2769.0,2.0,4.766155004815973,2885.0
5549,369.0,15.0,4.2636084204622104,1100.0
5559,1389.0,4.0,4.584668896973189,1820.0
5579,309.0,18.0,3.7076328257670625,1070.0
5589,429.0,13.0,3.988330797834362,1190.0
5599,349.0,16.0,3.6653361059142813,1145.0
5609,329.0,17.0,2.9501613510518374,1085.0
5619,2809.0,2.0,4.715994642201096,2885.0
5639,469.0,12.0,3.868889041731804,1220.0
5649,1129.0,5.0,4.629193102625771,1895.0
5659,2829.0,2.0,4.7258583065174085,2885.0
5669,629.0,9.0,3.268285382465895,1475.0
5679,709.0,8.0,4.424390308844567,1595.0
5699,299.0,19.0,3.5863642299046923,1085.0
5719,439.0,13.0,3.9704402149293134,1220.0
5729,1909.0,3.0,4.53534729426481,2045.0
5739,409.0,14.0,3.6033857462225796,1205.0
5749,1149.0,5.0,4.179967876686751,1895.0
5759,319.0,18.0,2.676856696457952,1085.0
5779,339.0,17.0,4.042808946912956,1115.0
5789,1929.0,3.0,4.279068453051527,2045.0
5799,579.0,10.0,3.7164108054337923,1370.0
5809,829.0,7.0,4.399736145209911,1670.0
5819,969.0,6.0,4.569793679631653,1805.0
5829,529.0,11.0,3.754279746854496,1415.0
5839,729.0,8.0,4.396008209677731,1595.0
5849,389.0,15.0,3.215321247193475,1145.0
5859,2929.0,2.0,4.737625350161155,2900.0
5879,419.0,14.0,4.331994591946705,1235.0
5889,309.0,19.0,3.360840918919585,1100.0
5899,589.0,10.0,3.159850750213476,1370.0
5909,1969.0,3.0,4.334172625604857,2090.0
5919,369.0,16.0,3.8397376367285596,1190.0
5939,329.0,18.0,3.6230828237741814,1130.0
