,episode,iteration,epReward,Number of Balls
2419,219.0,11.0,0.24818941196345057,142805.0
2429,269.0,9.0,1.1194185950006637,142805.0
2439,609.0,4.0,2.1790013604388454,142805.0
2449,349.0,7.0,1.1630816315003523,142805.0
2459,409.0,6.0,2.0638549541681135,142805.0
2469,129.0,19.0,2.5794344711810444,142805.0
2479,309.0,8.0,1.200630815666466,142805.0
2489,829.0,3.0,2.333059259013347,142805.0
2499,249.0,10.0,3.241614950714478,142805.0
2509,2509.0,1.0,3.4999045234136847,142805.0
2519,139.0,18.0,1.698219494294348,142805.0
2529,229.0,11.0,2.2930138122726724,142805.0
2539,1269.0,2.0,2.4148234467316136,142805.0
2549,149.0,17.0,1.8752342202457999,142805.0
2559,159.0,16.0,1.487704971999944,142805.0
2569,2569.0,1.0,2.5930672106093735,142805.0
2579,429.0,6.0,1.119834749771096,142805.0
2589,369.0,7.0,1.620537652150961,142805.0
2599,199.0,13.0,2.314896672720732,142805.0
2609,289.0,9.0,1.7340729653650677,142805.0
2619,1309.0,2.0,1.9850916618911696,142805.0
2629,2629.0,1.0,1.8587577607683126,142805.0
2639,219.0,12.0,3.2785073899694783,142805.0
2649,529.0,5.0,2.6075769087094134,142805.0
2659,139.0,19.0,2.279114159973851,142805.0
2669,889.0,3.0,2.5259806445115065,142805.0
2679,669.0,4.0,2.029964944946342,142805.0
2689,2689.0,1.0,2.3106336165235817,142805.0
2699,149.0,18.0,1.2253708474569063,142805.0
2709,2709.0,1.0,2.3379704378896853,142805.0
2719,159.0,17.0,2.8925811973770355,142805.0
2729,209.0,13.0,1.4440439355226873,142805.0
2739,1369.0,2.0,1.175574334463906,142805.0
2749,249.0,11.0,0.9013951257790309,142805.0
2759,229.0,12.0,2.1439712706856007,142805.0
2769,2769.0,1.0,0.5858554795693891,142805.0
2779,1389.0,2.0,1.0030050212719208,142805.0
2789,309.0,9.0,1.6462770912902256,142805.0
2799,199.0,14.0,0.8920968492040302,142805.0
2809,2809.0,1.0,1.9756204952742793,142805.0
2819,469.0,6.0,1.319328468936702,142805.0
2829,2829.0,1.0,1.7810849151775718,142805.0
2839,709.0,4.0,2.3335581726315,142805.0
2849,149.0,19.0,1.4995704568276125,142805.0
2859,219.0,13.0,2.425761907114876,142805.0
2869,409.0,7.0,2.544192562209653,142805.0
2879,159.0,18.0,0.8006250831185231,142805.0
2889,169.0,17.0,2.614150221721377,142805.0
2899,289.0,10.0,1.2981058054448473,142805.0
2909,969.0,3.0,2.0141302439355364,142805.0
2919,729.0,4.0,1.2708033835299513,142805.0
2929,2929.0,1.0,2.5376604594160592,142805.0
2939,209.0,14.0,1.8709220116211396,142805.0
2949,589.0,5.0,2.072831695623983,142805.0
2959,369.0,8.0,2.8120201071533737,142805.0
2969,269.0,11.0,1.9046285022716263,142805.0
2979,1489.0,2.0,1.7307999352233587,142805.0
2989,229.0,13.0,1.5113016140391242,142805.0
2999,199.0,15.0,1.2384475911497903,142805.0
3009,429.0,7.0,1.9774286650214992,142805.0
3019,1509.0,2.0,1.272362651546885,142805.0
3029,1009.0,3.0,2.6643456131981327,142805.0
3039,159.0,19.0,2.042883093750263,142805.0
3049,609.0,5.0,2.0102045702048628,142805.0
3059,169.0,18.0,1.4511939278959645,142805.0
3069,3069.0,1.0,0.9212193498957981,142805.0
3079,219.0,14.0,1.1239049659582636,142805.0
3089,1029.0,3.0,2.298047493446308,142805.0
3099,309.0,10.0,2.1163770244270186,142805.0
3109,3109.0,1.0,1.626166736951186,142805.0
3119,239.0,13.0,1.7530132837577834,142805.0
3129,3129.0,1.0,1.1630652431383877,142805.0
3139,1569.0,2.0,2.196585190273936,142805.0
3149,209.0,15.0,0.3937027084989356,142805.0
3159,789.0,4.0,1.0198305906044949,142805.0
3169,3169.0,1.0,1.8748253020834151,142805.0
3179,529.0,6.0,2.1153123918414116,142805.0
3189,289.0,11.0,1.6839959725725415,142805.0
3199,199.0,16.0,0.8111058324486383,142805.0
3209,1069.0,3.0,1.8494061542449325,142805.0
3219,229.0,14.0,2.520708109245619,142805.0
3229,169.0,19.0,2.3439182026386063,142805.0
3239,179.0,18.0,0.9960364445682973,142805.0
3249,249.0,13.0,2.5096467680387984,142805.0
3259,1629.0,2.0,1.2308959965174786,142805.0
3269,1089.0,3.0,3.178032692428748,142805.0
3279,409.0,8.0,3.0535035539959496,142805.0
3289,469.0,7.0,2.061887419286047,142805.0
3299,219.0,15.0,0.48271337005278725,142805.0
3309,3309.0,1.0,2.377807149803222,142805.0
3319,829.0,4.0,1.6090237398387401,142805.0
3329,369.0,9.0,1.0808278711374375,142805.0
3339,1669.0,2.0,2.0621372962619424,142805.0
3349,669.0,5.0,2.935774746414015,142805.0
3359,209.0,16.0,0.5526401348684961,142805.0
3369,3369.0,1.0,2.6131443494248416,142805.0
3379,259.0,13.0,1.6249370062815953,142805.0
3389,1129.0,3.0,2.700455487718659,142805.0
3399,199.0,17.0,2.616336657873526,142805.0
3409,309.0,11.0,0.881395039502104,142805.0
3419,179.0,19.0,2.4819739829495617,142805.0
3429,489.0,7.0,1.998940414155028,142805.0
3439,429.0,8.0,1.8740821569620727,142805.0
3449,229.0,15.0,2.1311822880021145,142805.0
3459,1729.0,2.0,2.517247662501279,142805.0
3469,3469.0,1.0,2.359267094375049,142805.0
3479,289.0,12.0,2.419891158977854,142805.0
3489,3489.0,1.0,1.9184723596517415,142805.0
3499,249.0,14.0,0.640031240607214,142805.0
3509,269.0,13.0,2.3363111782196393,142805.0
3519,219.0,16.0,2.871314995310235,142805.0
3529,3529.0,1.0,2.5995845675743174,142805.0
3539,589.0,6.0,1.4208308386933743,142805.0
3549,709.0,5.0,2.6332219968257142,142805.0
3559,889.0,4.0,1.6185636632944513,142805.0
3569,209.0,17.0,2.7052000265028484,142805.0
3579,1789.0,2.0,1.983617558169492,142805.0
3589,3589.0,1.0,1.9299103353457023,142805.0
3599,199.0,18.0,1.483404542579311,142805.0
3609,189.0,19.0,2.169540116471884,142805.0
3619,1809.0,2.0,3.1600385400862576,142805.0
3629,329.0,11.0,1.7244463614944254,142805.0
3639,259.0,14.0,2.5922102975920787,142805.0
3649,729.0,5.0,2.9605661108834656,142805.0
3659,609.0,6.0,1.2173985983325977,142805.0
3669,3669.0,1.0,1.0910816737767304,142805.0
3679,229.0,16.0,1.8418279404089946,142805.0
3689,409.0,9.0,1.528147868164004,142805.0
3699,369.0,10.0,2.9917532160358693,142805.0
3709,529.0,7.0,2.0107397421285045,142805.0
3719,309.0,12.0,1.8356274235356387,142805.0
3729,3729.0,1.0,1.851625152785103,142805.0
3739,219.0,17.0,1.6549109812943108,142805.0
3749,249.0,15.0,1.3934096434002772,142805.0
3759,469.0,8.0,2.323166873555506,142805.0
3769,289.0,13.0,1.8853311344995247,142805.0
3779,209.0,18.0,0.7785983280558055,142805.0
3789,3789.0,1.0,2.0153109325428975,142805.0
3799,199.0,19.0,3.2685660600974296,142805.0
3809,1269.0,3.0,3.1147681074053724,142805.0
3819,1909.0,2.0,1.8833490645068416,142805.0
3829,3829.0,1.0,1.8801089779160347,142805.0
3839,239.0,16.0,2.590651402743183,142805.0
3849,349.0,11.0,2.1736056115070945,142805.0
3859,1929.0,2.0,1.1596320874810213,142805.0
3869,429.0,9.0,1.4222693476921888,142805.0
3879,969.0,4.0,1.7113413559206114,142805.0
3889,3889.0,1.0,2.2504392945484133,142805.0
3899,259.0,15.0,1.142944958739137,142805.0
3909,229.0,17.0,1.6320772031705453,142805.0
3919,279.0,14.0,2.183295080406631,142805.0
3929,1309.0,3.0,2.76927105081459,142805.0
3939,1969.0,2.0,1.51879218446514,142805.0
3949,789.0,5.0,3.672466966730499,142805.0
3959,219.0,18.0,1.280245448215374,142805.0
3969,3969.0,1.0,2.1575030397901442,142805.0
3979,1989.0,2.0,1.1002285930694855,142805.0
3989,209.0,19.0,1.9211874376288955,142805.0
3999,249.0,16.0,1.3561199469443281,142805.0
4009,4009.0,1.0,2.469077416902567,142805.0
4019,669.0,6.0,0.7420916450733093,142805.0
4029,309.0,13.0,2.0530074878576525,142805.0
4039,1009.0,4.0,2.3989509413162082,142805.0
4049,269.0,15.0,0.7251107832396483,142805.0
4059,289.0,14.0,0.8924306857998228,142805.0
4069,369.0,11.0,0.8830554211507529,142805.0
4079,239.0,17.0,2.2757948749031613,142805.0
4089,4089.0,1.0,1.7149994814813145,142805.0
4099,409.0,10.0,2.201717055855746,142805.0
4109,1369.0,3.0,2.5887663432444796,142805.0
4119,1029.0,4.0,1.4756776547301824,142805.0
4129,589.0,7.0,1.9301408799007447,142805.0
4139,229.0,18.0,1.0251497610077123,142805.0
4149,829.0,5.0,2.1514130676415766,142805.0
4159,259.0,16.0,3.017150254199896,142805.0
4169,1389.0,3.0,2.834385760010248,142805.0
4179,219.0,19.0,1.1252316364858292,142805.0
4189,4189.0,1.0,1.878038843515184,142805.0
4199,279.0,15.0,0.4979292713072979,142805.0
4209,4209.0,1.0,1.3642860651702184,142805.0
4219,2109.0,2.0,1.8134797241577767,142805.0
4229,469.0,9.0,1.5858601038630027,142805.0
4239,529.0,8.0,1.3831750476864793,142805.0
4249,249.0,17.0,2.125888672598352,142805.0
4259,709.0,6.0,2.395011974015835,142805.0
4269,609.0,7.0,1.9762009932285212,142805.0
4279,1069.0,4.0,2.4310341927137555,142805.0
4289,329.0,13.0,2.171199943563067,142805.0
4299,429.0,10.0,2.7244772197334854,142805.0
4309,4309.0,1.0,2.0638951902344465,142805.0
4319,239.0,18.0,2.237321289807256,142805.0
4329,4329.0,1.0,1.015742944041926,142805.0
4339,309.0,14.0,1.571127312214954,142805.0
4349,289.0,15.0,1.8767355950531728,142805.0
4359,1089.0,4.0,0.9403144933950964,142805.0
4369,229.0,19.0,1.5181937296095618,142805.0
4379,729.0,6.0,2.367293059000568,142805.0
4389,4389.0,1.0,0.9293029488697906,142805.0
4399,399.0,11.0,1.9914872717980476,142805.0
4409,489.0,9.0,0.912164131163569,142805.0
4419,259.0,17.0,2.294385998819667,142805.0
4429,4429.0,1.0,2.0337675611338923,142805.0
4439,369.0,12.0,1.6357439799887037,142805.0
4449,889.0,5.0,2.892687268342824,142805.0
4459,2229.0,2.0,1.186038158085116,142805.0
4469,1489.0,3.0,2.203695768122114,142805.0
4479,279.0,16.0,1.6953535228568288,142805.0
4489,4489.0,1.0,1.5222694305757276,142805.0
4499,249.0,18.0,0.9574211339332,142805.0
4509,409.0,11.0,1.0931695134720525,142805.0
4519,1129.0,4.0,1.3873797399830667,142805.0
4529,1509.0,3.0,1.8441691449996234,142805.0
4539,2269.0,2.0,2.1758667223206465,142805.0
4549,349.0,13.0,1.8709065711778479,142805.0
4559,239.0,19.0,2.3671373642629177,142805.0
4569,4569.0,1.0,1.516423373260572,142805.0
4579,2289.0,2.0,1.0856995521275288,142805.0
4589,269.0,17.0,1.865233946246702,142805.0
4599,459.0,10.0,1.8881619402765537,142805.0
4609,4609.0,1.0,1.7298842630519946,142805.0
4619,329.0,14.0,1.8915157158248421,142805.0
4629,4629.0,1.0,1.9670731866608353,142805.0
4639,289.0,16.0,1.8921968760355432,142805.0
4649,309.0,15.0,1.9917632802168492,142805.0
4659,2329.0,2.0,1.7782722881037332,142805.0
4669,4669.0,1.0,1.8839721093478459,142805.0
4679,259.0,18.0,1.6000819391268486,142805.0
4689,669.0,7.0,1.1053547827714096,142805.0
4699,469.0,10.0,1.7557716319277783,142805.0
4709,1569.0,3.0,1.9397363397457772,142805.0
4719,589.0,8.0,2.8812518053088167,142805.0
4729,429.0,11.0,0.5491930864847944,142805.0
4739,789.0,6.0,2.1187497338416197,142805.0
4749,249.0,19.0,2.3320182370369835,142805.0
4759,279.0,17.0,2.671181329743082,142805.0
4769,529.0,9.0,1.5458604160974394,142805.0
4779,2389.0,2.0,1.423338725387171,142805.0
4789,4789.0,1.0,2.2092156529462623,142805.0
4799,299.0,16.0,1.353313415808001,142805.0
4809,369.0,13.0,1.4997343075023168,142805.0
4819,2409.0,2.0,1.643744952747951,142805.0
4829,689.0,7.0,1.8431744185041876,142805.0
4839,439.0,11.0,1.106732580020823,142805.0
4849,969.0,5.0,2.9687070464346164,142805.0
4859,269.0,18.0,1.1490759221150473,142805.0
4869,4869.0,1.0,0.7991705465228178,142805.0
4879,609.0,8.0,2.6206164031857644,142805.0
4889,1629.0,3.0,1.1847198914494725,142805.0
4899,349.0,14.0,1.5694725061658714,142805.0
4909,4909.0,1.0,2.559325745177525,142805.0
4919,409.0,12.0,1.094270993205295,142805.0
4929,289.0,17.0,2.538528613911486,142805.0
4939,259.0,19.0,2.56225953479527,142805.0
4949,329.0,15.0,2.0343282220795036,142805.0
4959,309.0,16.0,1.7405742427312565,142805.0
4969,709.0,7.0,2.3406195995877304,142805.0
4979,829.0,6.0,1.6104803778035408,142805.0
4989,4989.0,1.0,2.038582558667181,142805.0
4999,499.0,10.0,2.4497171444482797,142805.0
5009,1669.0,3.0,2.495006806246124,142805.0
5019,2509.0,2.0,1.052792542289721,142805.0
5039,279.0,18.0,1.616356709792996,142805.0
5049,1009.0,5.0,1.710276651162498,142805.0
5059,459.0,11.0,1.9260387166155868,142805.0
5069,389.0,13.0,2.637526163887612,142805.0
5079,1269.0,4.0,2.8294062781548193,142805.0
5099,299.0,17.0,1.6854601581781858,142805.0
5109,729.0,7.0,1.8248263791371513,142805.0
5119,319.0,16.0,1.0264121526918106,142805.0
5129,269.0,19.0,1.7254680962837834,142805.0
5139,2569.0,2.0,1.9101518183091186,142805.0
5149,1029.0,5.0,2.106201035100098,142805.0
5159,429.0,12.0,2.0942497076171502,142805.0
5169,469.0,11.0,2.2344752794736347,142805.0
5179,369.0,14.0,2.0452536112867907,142805.0
5189,1729.0,3.0,1.9514401991758925,142805.0
5199,399.0,13.0,0.6456583088930758,142805.0
5219,289.0,18.0,0.5539691382491764,142805.0
5239,1309.0,4.0,1.756458602921679,142805.0
5249,349.0,15.0,3.0963866303048597,142805.0
5259,2629.0,2.0,0.8447926084794584,142805.0
5269,309.0,17.0,2.727110708088736,142805.0
5279,329.0,16.0,1.5995847472064333,142805.0
5299,529.0,10.0,2.596234351336366,142805.0
5309,589.0,9.0,0.5497163825865814,142805.0
5319,279.0,19.0,1.07265172944316,142805.0
5329,409.0,13.0,1.5004589786708473,142805.0
5339,889.0,6.0,1.5866021794924317,142805.0
5349,1069.0,5.0,3.277884494309364,142805.0
5359,669.0,8.0,1.7447035616971807,142805.0
5369,1789.0,3.0,2.6425127632137064,142805.0
5379,2689.0,2.0,1.8842782988667612,142805.0
5389,489.0,11.0,2.4565171779730575,142805.0
5399,299.0,18.0,1.1133754256675192,142805.0
5419,2709.0,2.0,0.9642153592838729,142805.0
5429,1809.0,3.0,3.0298317303966287,142805.0
5439,319.0,17.0,1.5097697168265534,142805.0
5449,1089.0,5.0,1.7199340706791688,142805.0
5459,389.0,14.0,3.423084264160181,142805.0
5479,1369.0,4.0,0.45438401190079536,142805.0
5489,609.0,9.0,2.3204616064854893,142805.0
5499,499.0,11.0,2.408691132660902,142805.0
5509,289.0,19.0,2.456478303950427,142805.0
5519,459.0,12.0,2.017574505988977,142805.0
5529,789.0,7.0,1.7449830603534755,142805.0
5539,2769.0,2.0,1.424391920106845,142805.0
5549,369.0,15.0,0.9784175658568107,142805.0
5559,1389.0,4.0,1.5821793040733654,142805.0
5579,309.0,18.0,0.7008351358800404,142805.0
5589,429.0,13.0,1.4470242102896955,142805.0
5599,349.0,16.0,2.058073077297529,142805.0
5609,329.0,17.0,2.2502784269184777,142805.0
5619,2809.0,2.0,1.617559189888043,142805.0
5639,469.0,12.0,3.354238701853027,142805.0
5649,1129.0,5.0,1.748148740914909,142805.0
5659,2829.0,2.0,2.129876076039542,142805.0
5669,629.0,9.0,1.3808605389614474,142805.0
5679,709.0,8.0,2.2470531515070844,142805.0
5699,299.0,19.0,2.0866037177662617,142805.0
5719,439.0,13.0,2.1714160317160776,142805.0
5729,1909.0,3.0,2.2671112723625786,142805.0
5739,409.0,14.0,1.4078195838104537,142805.0
