,episode,iteration,epReward,Number of Balls
5759,319.0,18.0,3.590145035350777,1100.0
5779,339.0,17.0,4.074933844597084,1100.0
5789,1929.0,3.0,3.8547444301493066,2540.0
5799,579.0,10.0,4.026858194206368,1415.0
5809,829.0,7.0,3.7467015587130263,1745.0
5819,969.0,6.0,3.88889848062723,2000.0
5829,529.0,11.0,4.231014287012394,1520.0
5839,729.0,8.0,3.1635385775120493,1730.0
5849,389.0,15.0,3.400070250753601,1370.0
5859,2929.0,2.0,4.0310249303751355,3395.0
5879,419.0,14.0,3.8184847565941453,1205.0
5889,309.0,19.0,3.979602736394401,1115.0
5899,589.0,10.0,3.9846130912989466,1430.0
